,year,country,admin1,admin2,hhid,hhweight,urban,hhsize,head_age,head_male,head_literate,nrooms,tv,music,fridge,exp,totbiom_cons,elec_cons,gas_cons,frwd_exp,frwd_cons,petrol_exp,scooter,car,publictransport_exp,publictransport,washmach,elec_any
20305,2011,IND,Orissa,Nayagarh,2116020101,2809.13430127,1,,63.0,1.0,1.0,,1,,1,,,,,,,1801.70450759885,1,1,,0,1,1
20306,2011,IND,Orissa,Nayagarh,2116020201,2809.13430127,1,7.0,69.0,1.0,1.0,5.0,1,,0,928.3067986771229,0.0,1.4182132335024258,0.8147672552166929,0.0,0.0,450.426126899713,1,0,25.738635822840713,1,1,1
20307,2011,IND,Orissa,Nayagarh,2116020301,2809.13430127,1,1.0,44.0,0.0,1.0,4.0,1,,0,10787.1802421001,0.0,6.53124515428749,2.28134831460674,0.0,0.0,0.0,0,0,720.681803039541,1,0,1
20308,2011,IND,Orissa,Nayagarh,2116020401,2809.13430127,1,5.0,45.0,1.0,1.0,5.0,1,,0,978.9261157953761,0.0,2.089998449372,0.760449438202248,0.0,0.0,270.255676139828,1,0,36.034090151977,1,1,1
20309,2011,IND,Orissa,Nayagarh,2116020501,2809.13430127,1,2.0,51.0,1.0,1.0,5.0,1,,1,12100.5477571185,0.0,4.83312141417274,2.851685393258425,0.0,0.0,,1,0,540.511352279655,1,1,1
20310,2011,IND,Orissa,Nayagarh,2116020601,2809.13430127,1,4.0,54.0,0.0,1.0,3.0,1,,0,2848.720039577225,0.0,1.959373546286245,1.4258426966292126,0.0,0.0,450.426126899713,1,0,67.563919034957,1,1,1
20311,2011,IND,Orissa,Nayagarh,2116020701,2809.13430127,1,5.0,75.0,1.0,1.0,3.0,1,,1,1688.8577486062459,0.0,1.828748643200496,1.9011235955056178,0.0,0.0,900.852253799427,1,1,90.0852253799426,1,1,1
20312,2011,IND,Orissa,Nayagarh,2116020801,2809.13430127,1,3.0,49.0,1.0,1.0,3.0,1,,0,3053.8891403800567,0.0,2.612498061714993,3.1685393258426964,0.0,0.0,450.426126899713,1,0,60.05681691996167,1,1,1
20313,2011,IND,Orissa,Nayagarh,2116020901,2809.13430127,1,2.0,54.0,1.0,1.0,4.0,1,,0,5947.98961224245,0.0,2.612498061714995,2.18629213483146,0.0,0.0,1035.98009186934,1,0,292.7769824848135,1,0,1
20314,2011,IND,Orissa,Nayagarh,2116021001,2809.13430127,1,7.0,54.0,0.0,1.0,1.0,1,,0,1189.4038102366571,0.7346938775510204,0.7464280176328557,0.0,51.477271645681576,5.142857142857143,0.0,0,0,45.042612689971286,1,0,1
20315,2011,IND,Orissa,Nayagarh,2116021101,2809.13430127,1,,57.0,1.0,1.0,5.0,1,,0,,,,,,,0.0,1,0,,1,0,1
20316,2011,IND,Orissa,Nayagarh,2116021301,2809.13430127,1,5.0,58.0,1.0,1.0,5.0,1,,0,2560.82267346718,0.0,1.567498837028996,0.950561797752808,0.0,0.0,270.255676139828,1,0,36.034090151977,1,1,1
20317,2011,IND,Orissa,Nayagarh,2116030201,2809.13430127,1,4.0,65.0,1.0,1.0,4.0,1,,1,3991.82647862755,0.0,2.612498061715,0.95056179775281,0.0,0.0,945.894866489398,1,0,135.127838069914,1,0,1
20318,2011,IND,Orissa,Nayagarh,2116030301,2809.13430127,1,5.0,47.0,1.0,1.0,2.0,1,,0,1684.263402111868,1.8,1.044999224685998,0.0,90.0852253799426,9.0,0.0,0,0,63.0596577659598,1,0,1
20319,2011,IND,Orissa,Nayagarh,2116030401,2809.13430127,1,5.0,50.0,1.0,1.0,2.0,0,,0,880.3128224128001,1.320900543271768,0.0,0.0,54.051135227965595,5.4,0.0,0,0,43.2409081823724,1,0,0
20320,2011,IND,Orissa,Nayagarh,2116030601,2809.13430127,1,4.0,49.0,1.0,1.0,5.0,1,,1,4011.79537025345,0.0,2.612498061715,1.9961797752809,0.0,0.0,1081.02270455931,1,0,180.17045075988526,1,1,1
20321,2011,IND,Orissa,Nayagarh,2116030701,2809.13430127,1,5.0,36.0,1.0,1.0,2.0,1,,0,1071.533727485958,1.44,1.044999224685998,0.0,72.06818030395421,7.2,0.0,0,0,50.4477262127678,1,0,1
20322,2011,IND,Orissa,Nayagarh,2116030801,2809.13430127,1,4.0,47.0,1.0,1.0,2.0,1,,0,582.32591106018,1.8551680953747438,1.3062490308574974,0.0,56.30326586246425,5.625,0.0,0,0,45.04261268997125,1,0,1
20323,2011,IND,Orissa,Nayagarh,2116030901,2809.13430127,1,2.0,50.0,0.0,1.0,3.0,1,,0,394.8735712487485,2.25,1.567498837028995,0.0,45.04261268997135,4.5,0.0,0,0,22.52130634498565,1,0,1
20324,2011,IND,Orissa,Nayagarh,2116031001,2809.13430127,1,5.0,55.0,1.0,1.0,4.0,1,,0,1331.669829974772,1.08,2.3512482555435,0.0,54.051135227965595,5.4,0.0,0,0,50.4477262127678,1,0,1
20325,2011,IND,Orissa,Nayagarh,2116031201,2809.13430127,1,5.0,32.0,1.0,1.0,2.0,1,,1,645.911065974188,0.72,1.567498837028996,0.0,36.034090151977,3.6,0.0,0,0,18.01704507598854,1,0,1
20326,2011,IND,Orissa,Nayagarh,2116031301,2809.13430127,1,4.0,58.0,1.0,1.0,3.0,1,,0,1021.6415268297,0.0,1.959373546286245,1.4258426966292126,0.0,0.0,450.426126899713,1,0,67.563919034957,1,1,1
20327,2011,IND,Orissa,Nayagarh,2116031401,2809.13430127,1,2.0,61.0,1.0,1.0,5.0,1,,1,,0.0,3.91874709257249,4.752808988764045,0.0,0.0,900.852253799427,1,1,450.4261268997135,1,1,1
20328,2011,IND,Orissa,Nayagarh,2116031501,2809.13430127,1,3.0,45.0,1.0,1.0,4.0,1,,0,2058.9478734060235,0.0,4.354163436191667,2.661573033707867,0.0,0.0,450.426126899713,1,0,90.08522537994266,1,0,1
20379,2011,IND,Orissa,Khordha,2117050109,2809.13430127,1,4.0,51.0,1.0,1.0,3.0,1,,1,7955.576395345025,1.125,3.3962474802295,1.02185393258427,45.04261268997125,4.5,1351.27838069914,1,1,56.30326586246425,1,1,1
20380,2011,IND,Orissa,Khordha,2117050209,2809.13430127,1,4.0,51.0,1.0,1.0,3.0,1,,1,5489.41827954795,0.0,3.9187470925725,1.04561797752809,0.0,0.0,2702.55676139828,1,1,90.08522537994276,1,1,1
20381,2011,IND,Orissa,Khordha,2117050309,2809.13430127,1,,47.0,0.0,1.0,,1,,1,,,,,,,900.852253799427,1,1,,1,1,1
20382,2011,IND,Orissa,Khordha,2117050409,2809.13430127,1,4.0,50.0,1.0,1.0,2.0,1,,1,4956.8644555102,0.0,3.26562257714375,1.9961797752809,0.0,0.0,540.511352279656,1,1,0.0,0,0,1
20383,2011,IND,Orissa,Khordha,2117050509,2809.13430127,1,4.0,59.0,1.0,1.0,2.0,1,,1,5076.752876286675,0.0,3.26562257714375,1.9961797752809,0.0,0.0,720.681803039541,1,0,112.60653172492825,1,0,1
20384,2011,IND,Orissa,Khordha,2117050601,2809.13430127,1,2.0,55.0,0.0,1.0,4.0,1,,1,,0.0,2.612498061714995,3.9923595505618,0.0,0.0,1351.27838069914,1,0,135.127838069914,1,1,1
20385,2011,IND,Orissa,Khordha,2117050701,2809.13430127,1,3.0,45.0,1.0,1.0,2.0,1,,1,2936.377968606663,0.0,1.7416653744766633,2.5348314606741567,0.0,0.0,180.170450759885,1,0,15.014204229990433,1,1,1
20386,2011,IND,Orissa,Khordha,2117050809,2809.13430127,1,4.0,45.0,1.0,1.0,2.0,1,,1,7396.034539203875,0.0,1.2801240502403475,1.9961797752809,0.0,0.0,,1,0,56.30326586246425,1,1,1
20387,2011,IND,Orissa,Khordha,2117050901,2809.13430127,1,4.0,60.0,1.0,1.0,2.0,1,,1,7324.52939155855,0.0,2.28593580400062,1.9961797752809,0.0,0.0,2702.55676139828,1,0,67.563919034957,1,1,1
20388,2011,IND,Orissa,Khordha,2117051001,2809.13430127,1,7.0,52.0,1.0,1.0,2.0,1,,1,,0.0,1.6794630396739285,1.1406741573033714,0.0,0.0,2702.55676139828,1,0,38.60795373426114,1,1,1
20389,2011,IND,Orissa,Khordha,2117051109,2809.13430127,1,3.0,38.0,1.0,1.0,2.0,1,,1,7130.4457782122,1.0,2.38608156303303,2.72494382022472,30.0284084599809,3.0,900.852253799427,1,1,150.14204229990432,1,1,1
20390,2011,IND,Orissa,Khordha,2117051209,2809.13430127,1,3.0,34.0,1.0,1.0,2.0,1,,1,8777.804266326733,0.0,4.354163436191667,2.661573033707867,0.0,0.0,2702.55676139828,1,0,150.14204229990432,1,1,1
20391,2011,IND,Orissa,Khordha,2117051301,2809.13430127,1,6.0,49.0,1.0,1.0,2.0,1,,1,3625.6800848055336,0.0,2.1770817180958333,1.3307865168539335,0.0,0.0,2702.55676139828,1,0,75.07102114995216,1,1,1
20392,2011,IND,Orissa,Khordha,2117051409,2809.13430127,1,6.0,74.0,1.0,1.0,3.0,1,,1,3771.668197268467,0.0,2.612498061715,1.3307865168539335,0.0,0.0,630.596577659599,1,0,37.535510574976165,1,1,1
20393,2011,IND,Orissa,Khordha,2117060101,2809.13430127,1,4.0,51.0,1.0,1.0,3.0,1,,0,2318.75616576915,0.0,0.9796867731431225,1.9961797752809,0.0,0.0,900.852253799427,1,0,90.08522537994276,1,0,1
20394,2011,IND,Orissa,Khordha,2117060301,2809.13430127,1,8.0,67.0,1.0,1.0,6.0,1,,1,2421.96005209505,0.5625,0.6531245154287487,0.99808988764045,45.04261268997138,4.5,1801.70450759885,1,1,78.82457220744988,1,1,1
20395,2011,IND,Orissa,Khordha,2117060601,2809.13430127,1,6.0,41.0,1.0,1.0,2.0,0,,0,431.45818222249164,0.8641147521560723,0.5224996123429984,0.0,0.0,0.0,0.0,0,0,12.011363383992348,1,0,1
20396,2011,IND,Orissa,Khordha,2117060701,2809.13430127,1,1.0,69.0,0.0,0.0,2.0,0,,0,842.146715260164,10.6040479173595,0.0,0.0,0.0,0.0,0.0,0,0,54.0511352279656,1,0,1
20397,2011,IND,Orissa,Khordha,2117060801,2809.13430127,1,3.0,48.0,1.0,1.0,1.0,0,,0,731.1917460005334,2.8459103938475554,0.0,0.0,0.0,0.0,0.0,0,0,45.04261268997133,1,0,1
20398,2011,IND,Orissa,Khordha,2117060901,2809.13430127,1,3.0,48.0,0.0,0.0,1.0,0,,0,1285.6162608666466,2.932054236212311,0.522499612343,0.0,0.0,0.0,0.0,0,0,9.008522537994267,1,0,1
20399,2011,IND,Orissa,Khordha,2117061001,2809.13430127,1,5.0,45.0,1.0,0.0,1.0,0,,0,512.344705144194,1.26372740853602,0.0,0.0,0.0,0.0,0.0,0,0,7.20681803039542,1,0,0
20400,2011,IND,Orissa,Khordha,2117061101,2809.13430127,1,1.0,75.0,1.0,1.0,2.0,0,,0,440.66689415022,10.5416678935782,0.0,0.0,36.0340901519771,3.6,0.0,0,0,36.0340901519771,1,0,0
20401,2011,IND,Orissa,Khordha,2117061201,2809.13430127,1,7.0,50.0,1.0,0.0,2.0,0,,0,700.1552409708257,0.6294029841347225,0.0,0.0,0.0,0.0,0.0,0,0,19.30397686713057,1,0,0
20402,2011,IND,Orissa,Khordha,2117061501,2809.13430127,1,4.0,42.0,1.0,1.0,2.0,1,,1,6917.1940307989,0.0,2.15531090091487,1.9961797752809,0.0,0.0,540.511352279656,1,1,22.521306344985675,1,1,1
20403,2011,IND,Orissa,Khordha,2117070101,2809.13430127,1,5.0,72.0,1.0,1.0,3.0,1,,1,2169.43239759978,0.0,1.044999224685998,1.711011235955056,0.0,0.0,315.298288829799,1,0,90.0852253799426,1,0,1
20404,2011,IND,Orissa,Khordha,2117070202,2809.13430127,1,5.0,55.0,1.0,1.0,3.0,1,,0,1263.955768897516,0.0,1.567498837028996,1.5969438202247201,0.0,0.0,225.213063449857,1,0,54.051135227965595,1,1,1
20405,2011,IND,Orissa,Khordha,2117070301,2809.13430127,1,2.0,46.0,0.0,0.0,1.0,0,,0,1302.18193286707,0.0,2.089998449371995,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1
20406,2011,IND,Orissa,Khordha,2117070409,2809.13430127,1,4.0,35.0,1.0,1.0,1.0,1,,0,1147.272880724145,0.0,1.3062490308574974,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1
20407,2011,IND,Orissa,Khordha,2117070501,2809.13430127,1,4.0,60.0,0.0,0.0,2.0,1,,0,928.55346060376,1.9089632841705,0.0,0.0,22.521306344985675,2.25,0.0,0,0,11.260653172492825,1,0,1
20408,2011,IND,Orissa,Khordha,2117070601,2809.13430127,1,3.0,60.0,0.0,0.0,2.0,0,,0,1186.6226076435767,2.916673073529744,0.0,0.0,60.05681691996167,6.0,0.0,0,0,60.05681691996167,1,0,1
20409,2011,IND,Orissa,Khordha,2117070701,2809.13430127,1,5.0,45.0,1.0,1.0,1.0,1,,0,823.4990736065159,0.252,1.044999224685998,0.0,9.00852253799426,0.9,0.0,0,0,0.0,0,0,1
20410,2011,IND,Orissa,Khordha,2117070809,2809.13430127,1,5.0,35.0,1.0,1.0,2.0,1,,1,1608.4716991588762,0.72,1.044999224685998,1.577932584269662,36.034090151977,3.6,0.0,0,0,90.0852253799426,1,0,1
20411,2011,IND,Orissa,Khordha,2117070909,2809.13430127,1,3.0,34.0,1.0,1.0,3.0,1,,1,6739.2757106735,0.0,4.354163436191667,3.8022471910112334,0.0,0.0,,1,1,60.05681691996167,1,1,1
20412,2011,IND,Orissa,Khordha,2117071001,2809.13430127,1,4.0,45.0,1.0,1.0,3.0,1,,0,1025.0947938025975,1.9239634170393938,0.65312451542875,0.0,45.04261268997125,4.5,0.0,0,0,0.0,0,0,1
20413,2011,IND,Orissa,Khordha,2117071109,2809.13430127,1,4.0,40.0,1.0,1.0,1.0,1,,0,1590.8300091886374,0.0,1.3062490308574974,1.9724157303370775,0.0,0.0,585.553964969627,1,0,0.0,0,0,1
20414,2011,IND,Orissa,Khordha,2117071209,2809.13430127,1,3.0,46.0,1.0,1.0,2.0,1,,1,7045.865761049899,0.0,2.612498061714993,2.6298876404494367,0.0,0.0,900.852253799427,1,0,240.22726767984702,1,1,1
20415,2011,IND,Orissa,Khordha,2117071309,2809.13430127,1,11.0,48.0,1.0,1.0,7.0,1,,1,1182.9282034512273,0.371900826446281,0.5937495594806809,0.7172420837589373,40.947829718155724,4.090909090909091,810.767028419484,1,0,16.37913188726227,1,0,1
20416,2011,IND,Orissa,Khordha,2117071401,2809.13430127,1,3.0,40.0,1.0,1.0,2.0,1,,0,2959.599937815717,0.0,2.1770817180958297,2.6298876404494367,0.0,0.0,270.255676139828,1,0,150.14204229990432,1,0,1
20417,2011,IND,Orissa,Khordha,2117071509,2809.13430127,1,6.0,48.0,1.0,1.0,4.0,1,,1,1348.3005635268585,0.0,0.4354163436191667,1.3149438202247183,0.0,0.0,450.426126899713,1,0,30.028408459980835,1,1,1
20650,2011,IND,Orissa,Gajapati,2120020101,2809.13430127,1,5.0,38.0,1.0,0.0,1.0,0,,0,842.747283429364,1.8,0.0,0.0,90.0852253799426,9.0,0.0,0,0,0.0,0,0,1
20651,2011,IND,Orissa,Gajapati,2120020301,2809.13430127,1,6.0,47.0,0.0,0.0,3.0,1,,0,594.2622034230217,0.75,0.8708326872383316,0.0,45.04261268997133,4.5,0.0,0,0,0.0,0,0,1
20652,2011,IND,Orissa,Gajapati,2120020501,2809.13430127,1,1.0,66.0,0.0,0.0,1.0,0,,0,1684.44357256263,18.0,0.0,0.0,180.170450759885,18.0,0.0,0,0,0.0,0,0,0
20653,2011,IND,Orissa,Gajapati,2120020601,2809.13430127,1,6.0,,1.0,1.0,2.0,1,,0,926.3263536429766,1.25,1.3062490308574966,0.0,75.07102114995216,7.5,0.0,0,0,0.0,0,0,1
20654,2011,IND,Orissa,Gajapati,2120020701,2809.13430127,1,7.0,40.0,1.0,0.0,1.0,1,,0,1120.5744082737442,0.9183673469387755,0.0,0.0,64.34658955710185,6.428571428571429,450.426126899713,1,0,25.738635822840713,1,0,1
20655,2011,IND,Orissa,Gajapati,2120020901,2809.13430127,1,8.0,60.0,0.0,0.0,1.0,1,,0,1307.493207613425,1.125,3.2656225771437377,0.0,90.08522537994263,9.0,0.0,0,0,56.30326586246412,1,0,1
20656,2011,IND,Orissa,Gajapati,2120021001,2809.13430127,1,6.0,40.0,1.0,1.0,4.0,1,,0,1520.763722782015,0.0,0.6531245154287483,1.3307865168539335,0.0,0.0,450.426126899713,1,0,30.028408459980835,1,0,1
20657,2011,IND,Orissa,Gajapati,2120021101,2809.13430127,1,7.0,60.0,0.0,0.0,1.0,1,,0,983.9451497808315,0.9183673469387755,0.9330350220410699,0.0,64.34658955710185,6.428571428571429,0.0,0,0,32.173294778551,1,0,1
20658,2011,IND,Orissa,Gajapati,2120021201,2809.13430127,1,6.0,48.0,1.0,0.0,2.0,1,,0,787.595106557865,1.25,0.8708326872383316,0.0,75.07102114995216,7.5,0.0,0,0,30.028408459980835,1,0,1
20659,2011,IND,Orissa,Gajapati,2120021301,2809.13430127,1,1.0,,1.0,0.0,1.0,0,,0,1605.31871627058,18.0,0.0,0.0,180.170450759885,18.0,0.0,0,0,0.0,0,0,0
20660,2011,IND,Orissa,Gajapati,2120021401,2809.13430127,1,5.0,40.0,0.0,0.0,3.0,1,,0,1210.02474730339,1.44,0.679249496045898,0.0,72.06818030395421,7.2,0.0,0,0,32.4306811367794,1,0,1
20661,2011,IND,Orissa,Gajapati,2120021501,2809.13430127,1,4.0,35.0,0.0,0.0,1.0,0,,0,1099.41510474105,2.8125,1.3062490308574974,0.0,112.60653172492825,11.25,0.0,0,0,56.30326586246425,1,0,1
20662,2011,IND,Orissa,Gajapati,2120030109,2809.13430127,1,5.0,55.0,1.0,1.0,4.0,1,,1,2531.57500362714,0.0,0.888249340983098,1.6349662921348318,0.0,0.0,720.681803039541,1,0,108.10227045593119,1,0,1
20663,2011,IND,Orissa,Gajapati,2120030201,2809.13430127,1,4.0,47.0,1.0,1.0,4.0,1,,1,5471.926731620025,0.0,2.939060319429375,2.13876404494382,0.0,0.0,1801.70450759885,1,1,135.127838069914,1,1,1
20664,2011,IND,Orissa,Gajapati,2120030309,2809.13430127,1,4.0,41.0,1.0,0.0,2.0,1,,1,2226.5689517970077,0.0,1.5021863854861226,2.04370786516854,0.0,0.0,540.511352279656,1,0,13.5127838069914,1,0,1
20665,2011,IND,Orissa,Gajapati,2120030401,2809.13430127,1,3.0,45.0,1.0,1.0,3.0,1,,1,1807.6100945959834,0.0,4.354163436191667,2.72494382022472,0.0,0.0,180.170450759885,1,0,0.0,0,0,1
20666,2011,IND,Orissa,Gajapati,2120030609,2809.13430127,1,3.0,65.0,1.0,1.0,2.0,1,,0,1950.0948927385934,0.0,1.52395720266708,2.72494382022472,0.0,0.0,0.0,0,0,18.017045075988534,1,0,1
20667,2011,IND,Orissa,Gajapati,2120030701,2809.13430127,1,3.0,50.0,0.0,1.0,3.0,1,,1,1676.2358075835666,0.0,2.612498061714993,1.26741573033708,0.0,0.0,0.0,0,0,60.05681691996167,1,0,1
20668,2011,IND,Orissa,Gajapati,2120030801,2809.13430127,1,8.0,56.0,1.0,1.0,3.0,1,,0,590.5461878760988,0.703125,0.6531245154287487,0.0,56.30326586246412,5.625,0.0,0,0,0.0,0,0,1
20669,2011,IND,Orissa,Gajapati,2120030901,2809.13430127,1,2.0,59.0,1.0,1.0,4.0,1,,1,3197.124648734165,0.0,3.91874709257249,1.90112359550562,0.0,0.0,270.255676139828,1,0,0.0,0,0,1
20670,2011,IND,Orissa,Gajapati,2120031101,2809.13430127,1,4.0,40.0,1.0,1.0,1.0,1,,0,1411.1099845556525,2.8125,1.6328112885718724,0.0,112.60653172492825,11.25,0.0,0,0,45.04261268997125,1,0,1
20671,2011,IND,Orissa,Gajapati,2120031201,2809.13430127,1,3.0,62.0,1.0,1.0,4.0,1,,1,1927.3733970038732,0.0,1.4804155683051634,2.72494382022472,0.0,0.0,540.511352279656,1,0,0.0,0,0,1
20672,2011,IND,Orissa,Gajapati,2120031301,2809.13430127,1,2.0,44.0,1.0,0.0,1.0,1,,0,3949.861777804735,0.0,2.220623352457745,1.9961797752809,0.0,0.0,0.0,0,0,27.0255676139828,1,0,1
20673,2011,IND,Orissa,Gajapati,2120031409,2809.13430127,1,4.0,52.0,1.0,1.0,3.0,1,,0,1290.6960666311275,0.0,1.1103116762288725,2.13876404494382,0.0,0.0,540.511352279656,0,0,67.563919034957,1,0,1
20674,2011,IND,Orissa,Gajapati,2120031501,2809.13430127,1,1.0,52.0,0.0,1.0,2.0,0,,0,1364.94130654843,27.0,0.0,0.0,270.255676139828,27.0,0.0,0,0,0.0,0,0,1
20675,2011,IND,Orissa,Gajapati,2120040101,2809.13430127,1,5.0,65.0,1.0,0.0,2.0,1,,0,757.8269443045381,1.8,0.783749418514498,0.0,90.0852253799426,9.0,0.0,0,0,0.0,0,0,1
20676,2011,IND,Orissa,Gajapati,2120040201,2809.13430127,1,4.0,70.0,0.0,0.0,1.0,1,,0,1210.032254405505,1.6875,0.65312451542875,0.0,67.563919034957,6.75,0.0,0,0,112.60653172492825,1,0,1
20677,2011,IND,Orissa,Gajapati,2120040301,2809.13430127,1,2.0,61.0,1.0,0.0,1.0,0,,0,624.5908959676,4.5,0.0,0.0,90.0852253799425,9.0,0.0,0,0,0.0,0,0,0
20678,2011,IND,Orissa,Gajapati,2120040302,2809.13430127,1,5.0,43.0,1.0,1.0,1.0,0,,0,578.0468628546321,1.08,0.0,0.0,54.051135227965595,5.4,0.0,0,0,0.0,0,0,0
20679,2011,IND,Orissa,Gajapati,2120040303,2809.13430127,1,4.0,35.0,1.0,1.0,1.0,0,,0,687.6505537335624,1.6875,0.0,0.0,67.563919034957,6.75,0.0,0,0,0.0,0,0,0
20680,2011,IND,Orissa,Gajapati,2120040401,2809.13430127,1,,45.0,1.0,0.0,3.0,1,,0,,,,,,,0.0,0,0,,1,0,1
20681,2011,IND,Orissa,Gajapati,2120040501,2809.13430127,1,3.0,55.0,1.0,1.0,3.0,1,,1,1518.7868525584,0.0,1.7416653744766633,1.3307865168539335,0.0,0.0,270.255676139828,1,0,60.05681691996167,1,0,1
20682,2011,IND,Orissa,Gajapati,2120040801,2809.13430127,1,4.0,58.0,1.0,1.0,1.0,0,,0,1006.47718055741,2.25,1.3062490308574974,0.0,90.08522537994276,9.0,0.0,0,0,0.0,0,0,1
20683,2011,IND,Orissa,Gajapati,2120040901,2809.13430127,1,8.0,59.0,1.0,0.0,2.0,1,,0,1697.430859221575,0.421875,0.6531245154287487,1.04561797752809,33.7819595174785,3.375,270.255676139828,1,0,22.521306344985625,1,0,1
20684,2011,IND,Orissa,Gajapati,2120041001,2809.13430127,1,4.0,35.0,0.0,0.0,1.0,0,,0,1358.14737913436,3.375,1.959373546286245,0.0,135.127838069914,13.5,0.0,0,0,0.0,0,0,1
20685,2011,IND,Orissa,Gajapati,2120041101,2809.13430127,1,2.0,38.0,1.0,0.0,1.0,0,,0,1617.51013280686,6.75,1.3062490308575,0.0,135.127838069914,13.5,0.0,0,0,90.0852253799425,1,0,1
20686,2011,IND,Orissa,Gajapati,2120041201,2809.13430127,1,7.0,76.0,1.0,0.0,2.0,0,,0,979.869865775547,0.5510204081632654,0.7464280176328557,0.0,38.60795373426114,3.857142857142857,0.0,0,0,0.0,0,0,1
20687,2011,IND,Orissa,Gajapati,2120041401,2809.13430127,1,2.0,45.0,0.0,1.0,2.0,1,,0,3178.507035488975,0.0,2.612498061714995,1.9961797752809,0.0,0.0,0.0,0,0,135.127838069914,1,0,1
20975,2011,IND,Orissa,Kalahandi,2126010101,2809.13430127,1,9.0,45.0,1.0,1.0,,1,,0,1097.2680214035076,0.5873015873015875,0.5805551248255544,0.0,30.028408459980888,3.0,0.0,0,0,20.018938973320555,1,0,1
20976,2011,IND,Orissa,Kalahandi,2126010201,2809.13430127,1,2.0,56.0,1.0,0.0,2.0,1,,0,8037.8542345254,3.428571428571425,2.612498061714995,0.0,0.0,0.0,0.0,0,0,67.563919034957,1,0,1
20977,2011,IND,Orissa,Kalahandi,2126010301,2809.13430127,1,4.0,50.0,1.0,1.0,2.0,1,,0,1889.1622472385475,1.6875,1.3062490308574974,0.0,67.563919034957,6.75,0.0,0,0,45.04261268997125,1,0,1
20978,2011,IND,Orissa,Kalahandi,2126010401,2809.13430127,1,5.0,48.0,1.0,1.0,1.0,0,,0,911.39222516888,0.72,0.2612498061715,0.0,36.034090151977,3.6,0.0,0,0,18.01704507598854,1,0,0
20979,2011,IND,Orissa,Kalahandi,2126010501,2809.13430127,1,4.0,40.0,1.0,0.0,1.0,0,,0,865.26858977435,3.375,0.0,0.0,135.127838069914,13.5,0.0,0,0,0.0,0,0,1
20980,2011,IND,Orissa,Kalahandi,2126010601,2809.13430127,1,4.0,50.0,1.0,1.0,2.0,0,,0,1032.9772510233424,1.6875,0.7837494185144975,0.0,67.563919034957,6.75,0.0,0,0,22.521306344985675,1,0,1
20981,2011,IND,Orissa,Kalahandi,2126010801,2809.13430127,1,3.0,58.0,1.0,0.0,2.0,0,,0,1090.98212669854,3.0,0.0,0.0,90.08522537994266,9.0,0.0,0,0,0.0,0,0,1
20982,2011,IND,Orissa,Kalahandi,2126010802,2809.13430127,1,3.0,29.0,1.0,1.0,1.0,0,,0,1068.0103942266533,3.0,0.0,0.0,90.08522537994266,9.0,0.0,0,0,0.0,0,0,1
20983,2011,IND,Orissa,Kalahandi,2126010901,2809.13430127,1,2.0,63.0,1.0,0.0,1.0,0,,0,931.931656555505,6.75,0.0,0.0,135.127838069914,13.5,0.0,0,0,0.0,0,0,0
20984,2011,IND,Orissa,Kalahandi,2126010902,2809.13430127,1,5.0,26.0,1.0,0.0,1.0,0,,0,819.835607774398,1.08,0.0,0.0,54.051135227965595,5.4,0.0,0,0,0.0,0,0,0
20985,2011,IND,Orissa,Kalahandi,2126011001,2809.13430127,1,6.0,40.0,1.0,1.0,2.0,1,,0,583.0515975979616,1.5,0.5660412467049151,0.0,90.08522537994266,9.0,0.0,0,0,3.002840845998083,1,0,1
20986,2011,IND,Orissa,Kalahandi,2126011101,2809.13430127,1,7.0,70.0,1.0,0.0,2.0,1,,0,445.8360701779729,0.5898880817960245,0.7464280176328557,0.0,0.0,0.0,0.0,0,0,6.434658955710185,1,0,1
20987,2011,IND,Orissa,Kalahandi,2126011301,2809.13430127,1,3.0,38.0,1.0,0.0,1.0,0,,0,1291.2215637791767,1.9047619047619,4.354163436191667,0.0,0.0,0.0,0.0,0,0,30.0284084599809,1,0,0
20988,2011,IND,Orissa,Kalahandi,2126011401,2809.13430127,1,5.0,46.0,1.0,0.0,2.0,0,,0,545.165755590952,1.44,0.2612498061715,0.0,72.06818030395421,7.2,0.0,0,0,36.034090151977,1,0,0
20989,2011,IND,Orissa,Kalahandi,2126011501,2809.13430127,1,3.0,38.0,1.0,1.0,1.0,0,,0,1066.8092578882533,4.0,1.3062490308574966,0.0,120.11363383992368,12.0,0.0,0,0,0.0,0,0,1
20990,2011,IND,Orissa,Kalahandi,2126020101,2809.13430127,1,5.0,55.0,0.0,0.0,1.0,0,,0,891.273191500692,1.3226035132553282,0.0,0.0,21.6204540911862,2.16,0.0,0,0,0.0,0,0,0
20991,2011,IND,Orissa,Kalahandi,2126020201,2809.13430127,1,3.0,67.0,1.0,1.0,1.0,1,,0,1260.2923030653967,0.38095238095238115,1.0449992246859967,0.0,0.0,0.0,108.102270455931,1,0,48.04545353596933,1,0,1
20992,2011,IND,Orissa,Kalahandi,2126020202,2809.13430127,1,5.0,36.0,1.0,1.0,1.0,0,,0,724.825723407018,2.16,0.8359993797487981,0.0,108.10227045593119,10.8,0.0,0,0,0.0,0,0,1
