"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2020","VNM","Ha Noi","4","0100400151019013",5234,1,2,68,1,NA,NA,1,0,1,17795.5592518782,0,8.64,0,0,0,139.898529272384,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400151019014",5234,1,4,64,1,NA,NA,1,0,1,NA,0,13.824,4.47310344827586,0,0,699.492646361921,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400151019015",5234,1,2,69,0,NA,NA,1,0,1,17713.8351943616,0,5.184,1.9448275862069,0,0,209.847793908576,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500160017013",5274,1,1,60,1,NA,NA,0,0,0,3763.63184196109,0,2.16,0,0,0,209.847793908576,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500160017014",5274,1,6,45,0,NA,NA,1,0,1,45038.6993497359,0,21.6,0,0,0,NA,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500160017015",5274,1,3,57,0,NA,NA,1,0,1,19567.8404535438,0,9.288,0,0,0,559.594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500163089014",3149,1,3,55,1,NA,NA,1,0,1,32305.0186332558,0,10.9296,0,0,0,489.644852453345,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500163089015",3149,1,5,60,0,NA,NA,1,0,1,29652.0761898205,0,14.9904,5.83448275862069,0,0,559.594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500163089019",3149,1,3,55,1,NA,NA,1,0,1,27849.1338938226,0,10.4544,0,0,0,489.644852453345,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500169016015",5274,1,4,48,1,NA,NA,1,0,1,25181.1523584905,0,15.12,1.9448275862069,0,0,699.492646361921,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500169016019",5274,1,2,27,1,NA,NA,0,0,1,10325.6772813792,0,3.24,2.33379310344828,0,0,237.827499763053,1,0,NA,NA,0,1
"2020","VNM","Ha Noi","5","0100500169016020",5274,1,2,23,1,NA,NA,0,0,0,10238.1241184763,0,3.024,1.9448275862069,0,0,209.847793908576,1,0,NA,NA,0,1
"2020","VNM","Ha Noi","5","0100500172014013",5274,1,2,60,1,NA,NA,1,0,1,21573.5190348789,0,15.7248,2.91724137931035,0,0,209.847793908576,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500172014015",5274,1,3,46,1,NA,NA,1,0,1,NA,0,18.8352,2.91724137931035,0,0,629.543381725729,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500172014020",5274,1,3,NA,0,NA,NA,1,0,1,18127.7016767924,0,15.2928,1.9448275862069,0,0,349.746323180961,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500175024013",5274,1,7,54,1,NA,NA,1,0,1,NA,0,10.8,NA,0,0,1678.78235126861,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500175024014",5274,1,2,80,1,NA,NA,1,0,1,13223.9084794721,0,7.8192,0,0,0,55.9594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","5","0100500175024015",5274,1,3,35,1,NA,NA,1,0,1,22240.0189447541,0,NA,0,0,0,195.857940981338,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600178022013",5274,1,3,61,1,NA,NA,1,0,1,14425.6368459219,0,21.6,0,0,0,839.391175634306,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600178022014",5274,1,2,73,1,NA,NA,1,1,1,6868.20171251998,0,NA,1.9448275862069,0,0,279.797058544769,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600178022020",5274,1,2,77,1,NA,NA,1,0,1,10148.7056418497,0,8.64,0.972413793103448,0,0,279.797058544769,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600187052013",1758,1,4,56,1,NA,NA,1,0,1,35571.5327096582,0,8.2944,NA,0,0,1678.78235126861,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600187052014",1758,1,4,43,1,NA,NA,1,0,1,27648.0297579936,0,16.632,0,0,0,1398.98529272384,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600187052015",1758,1,3,66,1,NA,NA,1,0,1,24437.2419290846,0,17.28,0,0,0,699.492646361921,1,0,NA,NA,1,1
