"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2014","GTM","I. Metropolitana","Guatemala","82",812,1,7,45,1,1,6,1,1,1,25669.2601372086,0,6.0912,8.97272727272727,0,0,1978.2261892881,0,1,791.29047571524,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","83",812,1,4,48,0,1,5,1,1,1,29773.0650050125,0,5.8752,8.97272727272727,0,0,659.4087297627,0,1,1450.69920547794,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","84",812,1,4,67,1,1,NA,1,1,1,71253.6783882196,0,NA,8.97272727272727,0,0,NA,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","85",812,1,4,26,1,1,2,1,0,1,21267.4532473004,0,2.2464,6.40909090909091,0,0,0,0,0,197.82261892881,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","86",812,1,1,39,1,1,1,1,1,0,14696.1916364728,0.136363636363636,1.9872,1.28181818181818,0,0,3297.0436488135,0,1,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","87",812,1,3,NA,1,1,3,1,1,1,20592.5737742625,0,1.9872,8.97272727272727,0,0,1978.2261892881,0,1,131.88174595254,1,1,0
"2014","GTM","I. Metropolitana","Guatemala","88",812,1,2,70,1,1,3,1,1,1,21964.3975509111,0.272727272727273,8.1216,8.97272727272727,0,0,2637.6349190508,0,1,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","89",1202,1,7,50,1,1,2,1,0,0,12576.446189028,135,0.7776,6.40909090909091,608.684981319415,135,0,0,0,263.76349190508,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","90",1202,1,4,30,1,1,1,0,1,1,12449.6368179198,0,1.2096,6.40909090909091,0,0,1318.8174595254,1,0,395.64523785762,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","91",1202,1,5,71,1,1,1,1,1,1,7665.37286474917,2.25,3.8016,0,30.4342490659708,2.25,0,0,0,659.4087297627,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","92",1202,1,6,42,1,1,2,1,1,0,16715.2504432578,4.5,0.9072,6.40909090909091,30.4342490659708,4.5,1978.2261892881,0,1,211.010793524064,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","93",1202,1,3,33,1,1,1,1,0,1,11249.7665484939,0.954545454545454,0.7344,6.40909090909091,0,0,0,0,0,923.17222166778,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","94",1202,1,7,57,1,1,3,1,1,1,19388.8992237033,73.2272727272727,3.5856,6.40909090909091,243.473992527766,72,1648.52182440675,0,1,791.29047571524,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","95",1202,1,3,22,1,1,1,1,1,0,7535.26644999214,9,1.9008,6.40909090909091,60.8684981319415,9,0,0,0,131.88174595254,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","96",1202,1,6,60,1,0,1,1,1,0,10519.0909521684,27,2.0736,6.40909090909091,91.3027471979123,27,0,0,0,1318.8174595254,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","97",1202,1,3,22,1,1,1,1,1,1,14321.8503729614,0,3.888,6.40909090909091,0,0,0,0,0,659.4087297627,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","98",1202,1,4,32,1,1,1,1,0,0,9322.26410764906,4.19318181818182,0.8208,6.40909090909091,73.0421977583298,3.375,0,0,0,263.76349190508,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","99",1202,1,4,28,1,1,1,1,1,0,8918.2494512983,27,1.2096,6.40909090909091,91.3027471979123,27,0,0,0,395.64523785762,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","100",1202,1,1,50,1,1,1,1,1,0,6491.87894451378,0,0.8208,1.28181818181818,0,0,0,0,0,263.76349190508,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","101",502,1,3,56,0,1,1,1,0,1,11736.9681522916,0,1.08,6.40909090909091,0,0,0,0,0,712.161428143716,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","102",502,1,2,47,1,1,2,1,0,0,11342.5910081451,0,0.6912,2.05090909090909,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","103",502,1,3,34,1,1,1,1,1,0,15746.4268479911,0,1.8144,6.40909090909091,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","104",502,1,5,39,1,1,1,1,0,1,18139.5732995452,0,1.8144,6.40909090909091,0,0,659.4087297627,0,1,0,0,0,1
