"year","country","admin1","variable","value"
"2018","ETH","Snnp","totbiom_cons",0.0103243526016489
"2018","ETH","Somali","totbiom_cons",0.00530652586228696
"2018","ETH","Tigray","totbiom_cons",0.00807106398016638
"2018","NGA","Abia","elec_cons",0.438647595503796
"2018","NGA","Adamawa","elec_cons",0.148981173189628
"2018","NGA","Akwa Ibom","elec_cons",0.279787243392308
"2018","NGA","Anambra","elec_cons",0.23310816724129
"2018","NGA","Bauchi","elec_cons",0.103962502334273
"2018","NGA","Bayelsa","elec_cons",0.0887885008865085
"2018","NGA","Benue","elec_cons",0.10430184841558
"2018","NGA","Borno","elec_cons",0.00308876502195628
"2018","NGA","Cross River","elec_cons",0.105630313864351
"2018","NGA","Delta","elec_cons",0.315092441097344
"2018","NGA","Ebonyi","elec_cons",0.129017686583256
"2018","NGA","Edo","elec_cons",0.494177400657974
"2018","NGA","Ekiti","elec_cons",0.0527756359393478
"2018","NGA","Enugu","elec_cons",0.276633941269021
"2018","NGA","FCT","elec_cons",0.827957526311507
"2018","NGA","Gombe","elec_cons",0.183070721923486
"2018","NGA","Imo","elec_cons",0.275728036016545
"2018","NGA","Jigawa","elec_cons",0.0868685716699569
"2018","NGA","Kaduna","elec_cons",0.0874243456776994
"2018","NGA","Kano","elec_cons",0.030057051076245
"2018","NGA","Katsina","elec_cons",0.434858330565259
"2018","NGA","Kebbi","elec_cons",0.0213606290820589
"2018","NGA","Kogi","elec_cons",0.0772336761658758
"2018","NGA","Kwara","elec_cons",0.437090005767189
"2018","NGA","Lagos","elec_cons",1.31599776143907
"2018","NGA","Nasarawa","elec_cons",0.0646545729152638
"2018","NGA","Niger","elec_cons",0.142385819795061
"2018","NGA","Ogun","elec_cons",0.55994435352814
"2018","NGA","Ondo","elec_cons",0.248081009206206
"2018","NGA","Osun","elec_cons",0.456489870094973
"2018","NGA","Oyo","elec_cons",0.415531768484127
"2018","NGA","Plateau","elec_cons",0.0759528990758609
"2018","NGA","Rivers","elec_cons",0.407724794473898
"2018","NGA","Sokoto","elec_cons",0.173697431888223
"2018","NGA","Taraba","elec_cons",0.0402758539750239
"2018","NGA","Yobe","elec_cons",0.123950788171851
"2018","NGA","Zamfara","elec_cons",0.190623919835096
"2018","NGA","Abia","gas_cons",0.0407350966346593
"2018","NGA","Adamawa","gas_cons",0.000451051080015282
"2018","NGA","Akwa Ibom","gas_cons",0.0613455110630386
"2018","NGA","Anambra","gas_cons",0.0334950980406541
"2018","NGA","Bauchi","gas_cons",0.0211710106619896
"2018","NGA","Bayelsa","gas_cons",0.13859599706014
"2018","NGA","Benue","gas_cons",0.00765394793938652
"2018","NGA","Borno","gas_cons",0.00397388479479401
"2018","NGA","Cross River","gas_cons",0.0246739188414354
"2018","NGA","Delta","gas_cons",0.207551784543192
"2018","NGA","Ebonyi","gas_cons",0.0716763100786005
"2018","NGA","Edo","gas_cons",0.252467558776021
"2018","NGA","Ekiti","gas_cons",0.194313263095954
"2018","NGA","Enugu","gas_cons",0.104482849365333
"2018","NGA","FCT","gas_cons",0.282347878135779
"2018","NGA","Gombe","gas_cons",0.0273930855312664
"2018","NGA","Imo","gas_cons",0.120607635279462
"2018","NGA","Jigawa","gas_cons",0.0102423539467908
"2018","NGA","Kaduna","gas_cons",0.0687293583564554
"2018","NGA","Kano","gas_cons",0.0200304692027856
"2018","NGA","Katsina","gas_cons",0.0298149970137575
"2018","NGA","Kebbi","gas_cons",0.00233329550626591
"2018","NGA","Kogi","gas_cons",0.000273477274221139
"2018","NGA","Kwara","gas_cons",0.0840234828905382
"2018","NGA","Lagos","gas_cons",0.397244871154262
"2018","NGA","Nasarawa","gas_cons",0.0616030250940568
"2018","NGA","Niger","gas_cons",0.00675498037699889
"2018","NGA","Ogun","gas_cons",0.229787932656495
"2018","NGA","Ondo","gas_cons",0.0735087624119277
"2018","NGA","Osun","gas_cons",0.188173283367622
"2018","NGA","Oyo","gas_cons",0.146504827439049
"2018","NGA","Plateau","gas_cons",0.019854530982935
"2018","NGA","Rivers","gas_cons",0.112073224964435
"2018","NGA","Sokoto","gas_cons",0.000315431477473326
"2018","NGA","Taraba","gas_cons",0.000273316438381486
"2018","NGA","Yobe","gas_cons",0.000242268870427056
"2018","NGA","Zamfara","gas_cons",0.000195987950838528
"2018","NGA","Abia","totbiom_cons",0.0059739262504223
"2018","NGA","Adamawa","totbiom_cons",0.0104162750407171
"2018","NGA","Akwa Ibom","totbiom_cons",0.0139995639832084
"2018","NGA","Anambra","totbiom_cons",0.0111951970373373
"2018","NGA","Bauchi","totbiom_cons",0.00233518301037019
"2018","NGA","Bayelsa","totbiom_cons",0.00474696710168032
"2018","NGA","Benue","totbiom_cons",0.00778946608304403
"2018","NGA","Borno","totbiom_cons",0.0196152788012427
"2018","NGA","Cross River","totbiom_cons",0.0026773696580175
"2018","NGA","Delta","totbiom_cons",0.00313850981432601
"2018","NGA","Ebonyi","totbiom_cons",0.00648681329350503
"2018","NGA","Edo","totbiom_cons",0.00673210350023102
"2018","NGA","Ekiti","totbiom_cons",0.0158690577843868
"2018","NGA","Enugu","totbiom_cons",0.00449918770894739
"2018","NGA","FCT","totbiom_cons",0.00886663922881667
"2018","NGA","Gombe","totbiom_cons",0.0200607845314462
"2018","NGA","Imo","totbiom_cons",0.00133035978082207
"2018","NGA","Jigawa","totbiom_cons",0.00518725964326364
"2018","NGA","Kaduna","totbiom_cons",0.00983913607888903
"2018","NGA","Kano","totbiom_cons",0.0131074771011529
"2018","NGA","Katsina","totbiom_cons",0.00766242192236134
"2018","NGA","Kebbi","totbiom_cons",0.0263730296304665
"2018","NGA","Kogi","totbiom_cons",0.0124508406384018
"2018","NGA","Kwara","totbiom_cons",0.01786199428114
"2018","NGA","Lagos","totbiom_cons",0.00377319149977417
"2018","NGA","Nasarawa","totbiom_cons",0.0266063307206019
"2018","NGA","Niger","totbiom_cons",0.0150751924307064
"2018","NGA","Ogun","totbiom_cons",0.00779353161572741
"2018","NGA","Ondo","totbiom_cons",0.0157296539089053
"2018","NGA","Osun","totbiom_cons",0.0229444165674083
"2018","NGA","Oyo","totbiom_cons",0.0358788672640573
"2018","NGA","Plateau","totbiom_cons",0.0036456317306702
"2018","NGA","Rivers","totbiom_cons",0.00797362097612756
"2018","NGA","Sokoto","totbiom_cons",0.0205299312504633
"2018","NGA","Taraba","totbiom_cons",0.0215746741994864
"2018","NGA","Yobe","totbiom_cons",0.0192777663173633
"2018","NGA","Zamfara","totbiom_cons",0.0158659624128468
"2019","KHM","Banteay Meanchey","elec_cons",0.631547671000905
"2019","KHM","Battambang","elec_cons",0.402509766677878
"2019","KHM","Kampong Cham","elec_cons",0.490277218041404
"2019","KHM","Kampong Chhnang","elec_cons",0.505828362463708
"2019","KHM","Kampong Speu","elec_cons",0.361412045348717
"2019","KHM","Kampong Thom","elec_cons",0.454150139716772
"2019","KHM","Kampot","elec_cons",0.548863384442028
"2019","KHM","Kandal","elec_cons",0.810540404099078
"2019","KHM","Kep","elec_cons",0.501482945463432
"2019","KHM","Koh Kong","elec_cons",0.690825319300622
"2019","KHM","Kratie","elec_cons",0.339110007934348
"2019","KHM","Mondul Kiri","elec_cons",0.334018688082909
"2019","KHM","Oddar Meanchey","elec_cons",0.331341408390223
"2019","KHM","Pailin","elec_cons",0.567518892897145
"2019","KHM","Phnom Penh","elec_cons",1.06212988752399
"2019","KHM","Preah Sihanouk","elec_cons",0.791401968236902
"2019","KHM","Preah Vihear","elec_cons",0.233743201202819
"2019","KHM","Prey Veng","elec_cons",0.396403370358125
"2019","KHM","Pursat","elec_cons",0.364985416727832
"2019","KHM","Ratanak Kiri","elec_cons",0.41824974266074
"2019","KHM","Siemreap","elec_cons",0.409772038887248
"2019","KHM","Stung Treng","elec_cons",0.408986236570974
"2019","KHM","Svay Rieng","elec_cons",0.622715051058502
"2019","KHM","Takeo","elec_cons",0.369486853497422
"2019","KHM","Banteay Meanchey","gas_cons",0.170432391948979
"2019","KHM","Battambang","gas_cons",0.185942392234083
"2019","KHM","Kampong Cham","gas_cons",0.20710378207414
"2019","KHM","Kampong Chhnang","gas_cons",0.10372803653414
"2019","KHM","Kampong Speu","gas_cons",0.185065731137893
"2019","KHM","Kampong Thom","gas_cons",0.149830509705175
"2019","KHM","Kampot","gas_cons",0.246510847515518
"2019","KHM","Kandal","gas_cons",0.296663198958243
"2019","KHM","Kep","gas_cons",0.385680710577417
"2019","KHM","Koh Kong","gas_cons",0.410639946021924
"2019","KHM","Kratie","gas_cons",0.231831031458459
"2019","KHM","Mondul Kiri","gas_cons",0.298920787285205
"2019","KHM","Oddar Meanchey","gas_cons",0.0834960502303354
"2019","KHM","Pailin","gas_cons",0.210863125267844
"2019","KHM","Phnom Penh","gas_cons",0.522555190735535
"2019","KHM","Preah Sihanouk","gas_cons",0.45741414508463
"2019","KHM","Preah Vihear","gas_cons",0.164240547886512
"2019","KHM","Prey Veng","gas_cons",0.166576666870375
"2019","KHM","Pursat","gas_cons",0.177880651831318
"2019","KHM","Ratanak Kiri","gas_cons",0.163740228247209
"2019","KHM","Siemreap","gas_cons",0.102956470698891
"2019","KHM","Stung Treng","gas_cons",0.0763798332171132
"2019","KHM","Svay Rieng","gas_cons",0.324166465750911
"2019","KHM","Takeo","gas_cons",0.252069480661626
"2019","KHM","Banteay Meanchey","totbiom_cons",1.37240675350599
"2019","KHM","Battambang","totbiom_cons",1.5445486167627
"2019","KHM","Kampong Cham","totbiom_cons",1.81856228121216
"2019","KHM","Kampong Chhnang","totbiom_cons",1.99076320623063
"2019","KHM","Kampong Speu","totbiom_cons",1.04281046019077
"2019","KHM","Kampong Thom","totbiom_cons",1.4432366270827
"2019","KHM","Kampot","totbiom_cons",0.791805184619632
"2019","KHM","Kandal","totbiom_cons",0.934856620315398
"2019","KHM","Kep","totbiom_cons",0.852535270655912
"2019","KHM","Koh Kong","totbiom_cons",0.802056291220665
"2019","KHM","Kratie","totbiom_cons",1.5175923596675
"2019","KHM","Mondul Kiri","totbiom_cons",1.21836768233605
"2019","KHM","Oddar Meanchey","totbiom_cons",1.90123715150544
"2019","KHM","Pailin","totbiom_cons",0.969700168712779
"2019","KHM","Phnom Penh","totbiom_cons",0.291435925609912
"2019","KHM","Preah Sihanouk","totbiom_cons",0.640227645592727
"2019","KHM","Preah Vihear","totbiom_cons",1.75804276804616
"2019","KHM","Prey Veng","totbiom_cons",1.60581925312656
"2019","KHM","Pursat","totbiom_cons",1.53847122292859
"2019","KHM","Ratanak Kiri","totbiom_cons",1.45830221399505
"2019","KHM","Siemreap","totbiom_cons",1.01186061627715
"2019","KHM","Stung Treng","totbiom_cons",1.32545008642498
"2019","KHM","Svay Rieng","totbiom_cons",1.28111774157746
"2019","KHM","Takeo","totbiom_cons",1.62987918341735
"2019","NPL","Central","elec_cons",0.916677211182556
"2019","NPL","East","elec_cons",0.560584195454565
"2019","NPL","Far-Western","elec_cons",0.407149396450745
"2019","NPL","Mid-Western","elec_cons",0.173692533968563
"2019","NPL","West","elec_cons",0.379613085436215
"2019","NPL","Central","gas_cons",1.03385634923143
"2019","NPL","East","gas_cons",0.499639686463614
"2019","NPL","Far-Western","gas_cons",0.577669804628125
"2019","NPL","Mid-Western","gas_cons",0.450345062098949
"2019","NPL","West","gas_cons",0.812425590714772
"2019","NPL","Central","totbiom_cons",3.04692297470616
"2019","NPL","East","totbiom_cons",2.17635521499158
"2019","NPL","Far-Western","totbiom_cons",1.94935672491327
"2019","NPL","Mid-Western","totbiom_cons",3.4805587011282
"2019","NPL","West","totbiom_cons",2.18501159408145
"2019","UGA","ABIM","elec_cons",0.0208752383717987
"2019","UGA","AGAGO","elec_cons",0.011452738817603
"2019","UGA","ALEBTONG","elec_cons",0.00661488391390052
"2019","UGA","APAC","elec_cons",0.0129013108536901
"2019","UGA","ARUA","elec_cons",0.00553656620086813
"2019","UGA","BUDUDA","elec_cons",0.0186758409206983
"2019","UGA","BUGIRI","elec_cons",0.00960136778294743
"2019","UGA","BUHWEJU","elec_cons",0.0410253209529255
"2019","UGA","BUIKWE","elec_cons",0.0173538621382255
"2019","UGA","BUKEDEA","elec_cons",0.0102061544575453
"2019","UGA","BUKOMANSIMBI","elec_cons",0.053224710560184
"2019","UGA","BULAMBULI","elec_cons",0.0332377950710685
"2019","UGA","BUNYANGABU","elec_cons",0.00867925677480854
"2019","UGA","BUSHENYI","elec_cons",0.0646595697294393
"2019","UGA","BUSIA","elec_cons",0.0146436057124993
"2019","UGA","BUTALEJA","elec_cons",0.0358391880992153
"2019","UGA","BUTAMBALA","elec_cons",0.0540884048312349
"2019","UGA","BUVUMA","elec_cons",0.00507669988113262
"2019","UGA","BUYENDE","elec_cons",0.0148945955137837
"2019","UGA","DOKOLO","elec_cons",0.0057946730844617
"2019","UGA","GULU","elec_cons",0.0228457943698644
"2019","UGA","HOIMA","elec_cons",0.0606142169955173
"2019","UGA","IBANDA","elec_cons",0.0301269861098054
"2019","UGA","IGANGA","elec_cons",0.0446637798264886
"2019","UGA","ISINGIRO","elec_cons",0.0225151525411984
"2019","UGA","JINJA","elec_cons",0.0359301219972955
"2019","UGA","KAABONG","elec_cons",0.00548087364014789
"2019","UGA","KABALE","elec_cons",0.0421713516688827
"2019","UGA","KABAROLE","elec_cons",0.00701156978606884
"2019","UGA","KAGADI","elec_cons",0.00570312158573349
"2019","UGA","KAKUMIRO","elec_cons",0.00797419243452003
"2019","UGA","KALIRO","elec_cons",0.0041305262262219
"2019","UGA","KALUNGU","elec_cons",0.0719487180067599
"2019","UGA","KAMPALA","elec_cons",0.169422047954904
"2019","UGA","KAMULI","elec_cons",0.0319969696192491
"2019","UGA","KAMWENGE","elec_cons",0.020578285071461
"2019","UGA","KANUNGU","elec_cons",0.0219227356323601
"2019","UGA","KASESE","elec_cons",0.0271354094256901
"2019","UGA","KASSANDA","elec_cons",0.00492648718589062
"2019","UGA","KATAKWI","elec_cons",0.0286551994317491
"2019","UGA","KAYUNGA","elec_cons",0.0238433453975301
"2019","UGA","KIBOGA","elec_cons",0.0178986774515173
"2019","UGA","KIKUUBE","elec_cons",0.0123389368075267
"2019","UGA","KIRUHURA","elec_cons",0.021923955876028
"2019","UGA","KISORO","elec_cons",0.0350821821014689
"2019","UGA","KITGUM","elec_cons",0.10230716410972
"2019","UGA","KOBOKO","elec_cons",0.0442761431885852
"2019","UGA","KOLE","elec_cons",0.0247785201476784
"2019","UGA","KOTIDO","elec_cons",0.00551225064407775
"2019","UGA","KUMI","elec_cons",0.0209076525519956
"2019","UGA","KWEEN","elec_cons",0.013269558489639
"2019","UGA","KYANKWANZI","elec_cons",0.0115243412041858
"2019","UGA","KYEGEGWA","elec_cons",0.0113379677272713
"2019","UGA","KYENJOJO","elec_cons",0.0167864143704902
"2019","UGA","KYOTERA","elec_cons",0.0611611036333075
"2019","UGA","LIRA","elec_cons",0.0129081374665964
"2019","UGA","LUUKA","elec_cons",0.011609079671923
"2019","UGA","LUWERO","elec_cons",0.0950446600454282
"2019","UGA","LWENGO","elec_cons",0.027882714389097
"2019","UGA","MANAFWA","elec_cons",0.0181551537414041
"2019","UGA","MASAKA","elec_cons",0.010779706078294
"2019","UGA","MASINDI","elec_cons",0.052720030671901
"2019","UGA","MAYUGE","elec_cons",0.0207048615445311
"2019","UGA","MBALE","elec_cons",0.102878766300683
"2019","UGA","MBARARA","elec_cons",0.0875617152797261
"2019","UGA","MITOOMA","elec_cons",0.03960631948191
"2019","UGA","MITYANA","elec_cons",0.043046170655703
"2019","UGA","MOROTO","elec_cons",0.0129661951515366
"2019","UGA","MOYO","elec_cons",0.0189563196908869
"2019","UGA","MPIGI","elec_cons",0.100884614065284
"2019","UGA","MUBENDE","elec_cons",0.0411360524308021
"2019","UGA","MUKONO","elec_cons",0.0229350311880397
"2019","UGA","NAKAPIRIPIRIT","elec_cons",0.00480567350909266
"2019","UGA","NAKASEKE","elec_cons",0.10165188102492
"2019","UGA","NAMAYINGO","elec_cons",0.0153726418890957
"2019","UGA","NAMISINDWA","elec_cons",0.00835110608722403
"2019","UGA","NAMUTUMBA","elec_cons",0.0162152715338999
"2019","UGA","NEBBI","elec_cons",0.02598240334012
"2019","UGA","NTOROKO","elec_cons",0.00712198492702548
"2019","UGA","NTUNGAMO","elec_cons",0.0455957543033828
"2019","UGA","OTUKE","elec_cons",0.0345020194345353
"2019","UGA","OYAM","elec_cons",0.00103419265880481
"2019","UGA","PADER","elec_cons",0.0168971612545602
"2019","UGA","PAKWACH","elec_cons",0.00304310488555688
"2019","UGA","PALLISA","elec_cons",0.00205310868893894
"2019","UGA","RAKAI","elec_cons",0.0180127230558896
"2019","UGA","RUBANDA","elec_cons",0.0100243566420165
"2019","UGA","RUKIGA","elec_cons",0.0422914872746224
"2019","UGA","RUKUNGIRI","elec_cons",0.0251426790000475
"2019","UGA","SHEEMA","elec_cons",0.0782205058455242
"2019","UGA","SIRONKO","elec_cons",0.00188135117273793
"2019","UGA","SOROTI","elec_cons",0.000341492998389088
"2019","UGA","SSEMBABULE","elec_cons",0.0182847712542027
"2019","UGA","TORORO","elec_cons",0.0113466058182215
"2019","UGA","WAKISO","elec_cons",0.139863637539093
"2019","UGA","YUMBE","elec_cons",0.0137342413957362
"2019","UGA","ZOMBO","elec_cons",0.0199950960654612
"2019","UGA","BUIKWE","gas_cons",0.0486404173269675
"2019","UGA","HOIMA","gas_cons",0.0431216709133374
"2019","UGA","IBANDA","gas_cons",0.013258894378165
"2019","UGA","KABALE","gas_cons",0.102732570788485
"2019","UGA","KAMPALA","gas_cons",0.0997339825989301
"2019","UGA","MITYANA","gas_cons",0.0308245004971319
"2019","UGA","MPIGI","gas_cons",0.0374660641710978
"2019","UGA","ABIM","totbiom_cons",1.6342807308823
"2019","UGA","AGAGO","totbiom_cons",1.59954571506186
"2019","UGA","ALEBTONG","totbiom_cons",2.19255788920601
"2019","UGA","AMOLATAR","totbiom_cons",0.951223252422187
"2019","UGA","AMUDAT","totbiom_cons",1.41393727157926
"2019","UGA","AMURU","totbiom_cons",1.20674882409798
"2019","UGA","APAC","totbiom_cons",1.8806537993788
"2019","UGA","ARUA","totbiom_cons",2.70862535816406
"2019","UGA","BUDUDA","totbiom_cons",1.9865095380356
"2019","UGA","BUGIRI","totbiom_cons",0.69160780229403
"2019","UGA","BUHWEJU","totbiom_cons",1.20564345876097
"2019","UGA","BUIKWE","totbiom_cons",1.16652146810289
"2019","UGA","BUKEDEA","totbiom_cons",0.641993841199558
"2019","UGA","BUKOMANSIMBI","totbiom_cons",1.62078963853211
"2019","UGA","BULAMBULI","totbiom_cons",1.75865404384289
"2019","UGA","BUNYANGABU","totbiom_cons",0.613218693824278
"2019","UGA","BUSHENYI","totbiom_cons",1.37665350433409
"2019","UGA","BUSIA","totbiom_cons",1.81996466644
"2019","UGA","BUTALEJA","totbiom_cons",0.885284487185778
"2019","UGA","BUTAMBALA","totbiom_cons",3.02644275915499
"2019","UGA","BUVUMA","totbiom_cons",1.33391031712463
"2019","UGA","BUYENDE","totbiom_cons",1.03729882012425
"2019","UGA","DOKOLO","totbiom_cons",1.68731587448085
"2019","UGA","GULU","totbiom_cons",1.80338968283728
"2019","UGA","HOIMA","totbiom_cons",1.80864849227559
"2019","UGA","IBANDA","totbiom_cons",1.67441588031561
"2019","UGA","IGANGA","totbiom_cons",1.50367441709122
"2019","UGA","ISINGIRO","totbiom_cons",0.949479056343213
"2019","UGA","JINJA","totbiom_cons",0.796380696842831
"2019","UGA","KAABONG","totbiom_cons",0.637579910434193
"2019","UGA","KABALE","totbiom_cons",1.68367497854928
"2019","UGA","KABAROLE","totbiom_cons",1.18236445894669
"2019","UGA","KAGADI","totbiom_cons",1.38461038081831
"2019","UGA","KAKUMIRO","totbiom_cons",0.125794923773719
"2019","UGA","KALANGALA","totbiom_cons",2.02656040434767
"2019","UGA","KALIRO","totbiom_cons",1.2782712756592
"2019","UGA","KALUNGU","totbiom_cons",1.99596723113444
"2019","UGA","KAMPALA","totbiom_cons",2.79486441431601
"2019","UGA","KAMULI","totbiom_cons",0.392933940826443
"2019","UGA","KAMWENGE","totbiom_cons",0.390418005226996
"2019","UGA","KANUNGU","totbiom_cons",0.7794288665364
"2019","UGA","KAPELEBYONG","totbiom_cons",1.05831209493164
"2019","UGA","KASESE","totbiom_cons",0.287114117052985
"2019","UGA","KASSANDA","totbiom_cons",3.09984895989386
"2019","UGA","KATAKWI","totbiom_cons",0.778715035136639
"2019","UGA","KAYUNGA","totbiom_cons",2.76726308842427
"2019","UGA","KIBAALE","totbiom_cons",0.449564802737193
"2019","UGA","KIBOGA","totbiom_cons",0.920914627453358
"2019","UGA","KIKUUBE","totbiom_cons",0.962510189369344
"2019","UGA","KIRUHURA","totbiom_cons",1.27687502498028
"2019","UGA","KIRYANDONGO","totbiom_cons",0.796705677696385
"2019","UGA","KISORO","totbiom_cons",1.1412396473919
"2019","UGA","KITGUM","totbiom_cons",1.40757388452755
"2019","UGA","KOBOKO","totbiom_cons",1.8412076193424
"2019","UGA","KOLE","totbiom_cons",1.38808898226526
"2019","UGA","KOTIDO","totbiom_cons",0.666990432295207
"2019","UGA","KUMI","totbiom_cons",1.18676382375397
"2019","UGA","KWANIA","totbiom_cons",1.92956267507818
"2019","UGA","KWEEN","totbiom_cons",1.93454221390636
"2019","UGA","KYANKWANZI","totbiom_cons",2.24983642717341
"2019","UGA","KYEGEGWA","totbiom_cons",1.46005634074114
"2019","UGA","KYENJOJO","totbiom_cons",1.37699816154777
"2019","UGA","KYOTERA","totbiom_cons",1.69311151955412
"2019","UGA","LIRA","totbiom_cons",0.894989146702797
"2019","UGA","LUUKA","totbiom_cons",0.444285845890785
"2019","UGA","LUWERO","totbiom_cons",2.24084728105089
"2019","UGA","LWENGO","totbiom_cons",2.11502516436081
"2019","UGA","LYANTONDE","totbiom_cons",1.07454287543649
"2019","UGA","MANAFWA","totbiom_cons",3.12139780695616
"2019","UGA","MARACHA","totbiom_cons",1.36550609444855
"2019","UGA","MASAKA","totbiom_cons",1.25695137293457
"2019","UGA","MASINDI","totbiom_cons",0.746082427063515
"2019","UGA","MAYUGE","totbiom_cons",2.02201055203706
"2019","UGA","MBALE","totbiom_cons",1.75230690409736
"2019","UGA","MBARARA","totbiom_cons",1.04883177247015
"2019","UGA","MITOOMA","totbiom_cons",2.4827521499462
"2019","UGA","MITYANA","totbiom_cons",1.11622538740654
"2019","UGA","MOROTO","totbiom_cons",0.177165109111889
"2019","UGA","MOYO","totbiom_cons",1.0369000744876
"2019","UGA","MPIGI","totbiom_cons",3.2730896479245
"2019","UGA","MUBENDE","totbiom_cons",0.667095116819668
"2019","UGA","MUKONO","totbiom_cons",1.73976666936317
"2019","UGA","NABILATUK","totbiom_cons",0.0976007703149899
"2019","UGA","NAKAPIRIPIRIT","totbiom_cons",1.35992376700312
"2019","UGA","NAKASEKE","totbiom_cons",1.68665998002343
"2019","UGA","NAMAYINGO","totbiom_cons",1.07459749063979
"2019","UGA","NAMISINDWA","totbiom_cons",1.6111793263879
"2019","UGA","NAMUTUMBA","totbiom_cons",0.72856457771111
"2019","UGA","NAPAK","totbiom_cons",2.19090142456356
"2019","UGA","NEBBI","totbiom_cons",2.52075212983478
"2019","UGA","NTOROKO","totbiom_cons",3.05712465392985
"2019","UGA","NTUNGAMO","totbiom_cons",2.06000938523424
"2019","UGA","OMORO","totbiom_cons",0.89652168427349
"2019","UGA","OTUKE","totbiom_cons",1.0087804971917
"2019","UGA","OYAM","totbiom_cons",1.82309034803278
"2019","UGA","PADER","totbiom_cons",0.511866360341171
"2019","UGA","PAKWACH","totbiom_cons",2.41031106342245
"2019","UGA","PALLISA","totbiom_cons",3.37186200081563
"2019","UGA","RAKAI","totbiom_cons",1.63033822191752
"2019","UGA","RUBANDA","totbiom_cons",1.5955573910897
"2019","UGA","RUKIGA","totbiom_cons",1.82141612617098
"2019","UGA","RUKUNGIRI","totbiom_cons",1.28987339135151
"2019","UGA","SERERE","totbiom_cons",3.01242740275715
"2019","UGA","SHEEMA","totbiom_cons",0.999771205939668
"2019","UGA","SIRONKO","totbiom_cons",2.20842318168867
"2019","UGA","SOROTI","totbiom_cons",1.20409644514893
"2019","UGA","SSEMBABULE","totbiom_cons",1.680450724594
"2019","UGA","TORORO","totbiom_cons",1.88555128113985
"2019","UGA","WAKISO","totbiom_cons",1.42542746872061
"2019","UGA","YUMBE","totbiom_cons",1.3432909214058
"2019","UGA","ZOMBO","totbiom_cons",0.664483723785436
"2020","MEX","Ags.","elec_cons",1.39368415297454
"2020","MEX","BC","elec_cons",2.92045660232311
"2020","MEX","BCS","elec_cons",2.49886989961939
"2020","MEX","CDMX","elec_cons",1.49509081512076
"2020","MEX","Camp.","elec_cons",1.6997706883417
"2020","MEX","Chih.","elec_cons",2.41472775370709
"2020","MEX","Chis.","elec_cons",1.48979307259343
"2020","MEX","Coah.","elec_cons",2.3252289729147
"2020","MEX","Col.","elec_cons",2.36073362057309
"2020","MEX","Dgo.","elec_cons",1.35114913790743
"2020","MEX","Gro.","elec_cons",1.77222786777958
"2020","MEX","Gto.","elec_cons",1.27201929660984
"2020","MEX","Hgo.","elec_cons",1.26234307451047
"2020","MEX","Jal.","elec_cons",1.21462267564572
"2020","MEX","Mex.","elec_cons",1.60107173056068
"2020","MEX","Mich.","elec_cons",2.01705188049528
"2020","MEX","Mor.","elec_cons",1.37140887582981
"2020","MEX","NL","elec_cons",1.95210292861593
"2020","MEX","Nay.","elec_cons",1.74209699043813
"2020","MEX","Oax.","elec_cons",1.50907246925668
"2020","MEX","Pue.","elec_cons",1.11741735678671
"2020","MEX","Q. Roo","elec_cons",1.63299629360049
"2020","MEX","Qro.","elec_cons",1.98598213617235
"2020","MEX","SLP","elec_cons",1.25219977263984
"2020","MEX","Sin.","elec_cons",3.65679695244379
"2020","MEX","Son.","elec_cons",3.86857512745802
"2020","MEX","Tab.","elec_cons",1.29245263171161
"2020","MEX","Tamps.","elec_cons",2.59017846913932
"2020","MEX","Tlax.","elec_cons",1.18020970851191
"2020","MEX","Ver.","elec_cons",1.07421588605632
"2020","MEX","Yuc.","elec_cons",1.80247030228098
"2020","MEX","Zac.","elec_cons",1.03414487113596
"2020","MEX","Ags.","gas_cons",1.86007979543254
"2020","MEX","BC","gas_cons",2.36980514145627
"2020","MEX","BCS","gas_cons",1.39871815653821
"2020","MEX","CDMX","gas_cons",2.38973659501113
"2020","MEX","Camp.","gas_cons",1.44433763095893
"2020","MEX","Chih.","gas_cons",2.05246639783309
"2020","MEX","Chis.","gas_cons",1.35501511564432
"2020","MEX","Coah.","gas_cons",1.99979174885257
"2020","MEX","Col.","gas_cons",1.52850709898657
"2020","MEX","Dgo.","gas_cons",1.9169269886673
"2020","MEX","Gro.","gas_cons",1.60196362598551
"2020","MEX","Gto.","gas_cons",1.75801433946673
"2020","MEX","Hgo.","gas_cons",2.00828496645216
"2020","MEX","Jal.","gas_cons",1.75910013836862
"2020","MEX","Mex.","gas_cons",1.82889160187379
"2020","MEX","Mich.","gas_cons",1.61491093296546
"2020","MEX","Mor.","gas_cons",1.75763043915226
"2020","MEX","NL","gas_cons",0.925461581507029
"2020","MEX","Nay.","gas_cons",1.68464694538424
"2020","MEX","Oax.","gas_cons",1.28158927147537
"2020","MEX","Pue.","gas_cons",1.69407993776513
"2020","MEX","Q. Roo","gas_cons",1.01323569434008
"2020","MEX","Qro.","gas_cons",1.80559558409377
"2020","MEX","SLP","gas_cons",1.61044827150875
"2020","MEX","Sin.","gas_cons",1.86871186290881
"2020","MEX","Son.","gas_cons",1.79724647877908
"2020","MEX","Tab.","gas_cons",1.06520167784358
"2020","MEX","Tamps.","gas_cons",1.57492651329088
"2020","MEX","Tlax.","gas_cons",2.16883346299191
"2020","MEX","Ver.","gas_cons",1.43747419474925
